	id	sentence1	sentence2	avg
516	ACN2_481	Els Mossos busquen una nena de Valls desapareguda divendres	Els Mossos busquen una noia de 14 anys desapareguda aquest dimarts a Barcelona	3.0
517	ACN2_282	Reclama una proposta al govern espanyol	Reclama al govern espanyol que actuï	3.5
518	ACN2_748	El pes total de la moto és de 120 quilos, amb una capacitat de càrrega de 315 quilos. El vehicle pot arribar a una velocitat màxima de 80 quilòmetres per hora.	La velocitat màxima permesa era de 120 quilòmetres per hora	0.33
519	ACN2_873	L'Audiència jutja un acusat d'abusar sexualment de la seva neboda néta d'11 anys en un apartament de l'Escala	L'Audiència absol l'avi de Girona acusat d'abusar sexualment de la néta de la seva parella	1.5
520	ACN2_295	El foc ha començat a les quatre de la tarda a la zona de Rocamaura	El foc ha començat al voltant de les quatre de la tarda	3.0
521	ACN2_1061	Arriba als cinemes ‘Cartas mojadas’, el documental sobre Open Arms i el drama migratori al Mediterrani	El documental 'Hitchcock/Truffaut' i el drama 'La passió de Port Talbot' arriben als cinemes subtitulats en català	1.33
522	Viqui2_114	Posteriorment va guanyar també l'Open d'Austràlia 2014.	Va guanyar després l'Obert d'Austràlia i Wimbledon del 2010.	3.0
523	ACN2_579	Una dona de 84 anys mor atropellada al districte d'Horta	Una dona de 88 anys mor atropellada per una motocicleta a l'Eixample	2.75
524	ACN2_758	En comparació amb el mateix mes del 2019 es registra un increment del 0,30%	En comparació amb el mateix mes del 2018 la desocupació cau un 0,45%	1.5
525	Oscar2_159	Cal girar a l'esquerra, ja que el camí de la dreta porta al coll de Port.	Cal agafar el camí de la dreta marcat com Coll de Port.	2.0
526	TE2_30	Després de declarar a comissaria, van quedar en llibertat a l'espera de ser citats per declarar davant del jutge.	Després de declarar en dependències policials, el detingut va quedar en llibertat a l'espera de ser citat per l'autoritat judicial.	3.75
527	Viqui2_81	L'Edifici de Correus és una obra de Girona inclosa a l'Inventari del Patrimoni Arquitectònic de Catalunya.	L'Edifici Torho és una obra de Girona inclosa a l'Inventari del Patrimoni Arquitectònic de Catalunya.	3.25
528	ACN2_433	La magistrada els acusa de desordres públics i decreta mesures cautelars	El jutge els manté investigats per desordres públics	2.25
530	ACN2_1041	Dues noies van resultar ferides lleus i van ser traslladades a l'Hospital de Terrassa	Dues persones més van resultar ferides lleus	2.75
531	ACN2_219	La campanya de la renda posa en marxa la cita presencial aquest dimarts	La campanya de la renda posa en marxa aquest dimecres el telèfon per acordar la cita prèvia	2.75
532	Viqui2_517	És endèmic del centre-sud de la província xinesa de Sichuan, on viu a altituds d'entre 2.200 i 2.600 msnm.	És endèmic del sud-oest de la província xinesa de Sichuan, on viu a altituds superiors a 3.000 msnm.	3.0
533	ACN2_1153	Els senadors designats pel Parlament compareixeran aquest dimarts a la tarda a la CAI pel 155	Els senadors de JxCat tampoc assistiran al ple del Senat de dimarts i votaran telemàticament.	1.25
534	Oscar2_432	tots els dimarts i els dijous de 10 a 14h i de 16 a 19h.	S'obrirà tots els dissabtes, de 18 a 20h; i els diumenges, d'11 a 13:30h.	1.33
535	Viqui2_352	El portal Metacritic dóna una nota de 72 sobre 100 indicant crítiques positives	El portal Metacritic dóna una nota de 76 sobre 100 indicant crítiques positives	3.25
536	Viqui2_566	Durant la Guerra de Successió Espanyola va lluitar al servei de Lluís XIV de França (1701-1706) sent derrotat a la Batalla de Torí de 1706.	El 1708, durant la Guerra de Successió Espanyola fou derrotat a la Batalla d'Oudenaarde juntament amb Lluís Josep de Borbó-Vendôme.	2.25
537	Oscar2_449	Deia que aquest pastís és molt bo, intenteu-lo fer!	Aquest pastís és molt bo, i us el recomano.	2.75
538	Oscar2_164	Aquests dos models ja els he pintat altres cops i són per les dues filles grans, la Corrine i la Aliesha.	Aquests són dos models nous, originals i diferents al tots els que he pintat.	1.33
539	ACN2_1138	Marta Pascal surt del Suprem sense mesures cautelars després de declarar davant del jutge Llarena	Willy Toledo surt en llibertat provisional sense cautelars i es nega a declarar davant del jutge	1.5
540	Viqui2_148	L'ampliació és d'origen italià i és de començaments del.	L'ampliació és d'origen provençal i és de finals del o principis del XV.	2.75
541	Viqui2_906	Fermí Vergés i Vergés (Palafrugell, 1908 – Barcelona, 1986) fou un periodista i polític català.	Josep Buiria i Rogel (Girona, 1906 - Barcelona, 1994) fou un sindicalista, periodista i polític català.	3.0
542	Viqui2_129	Aquest conjunt està ordenat parcialment per la relació de divisibilitat.	Un conjunt amb un ordre parcial s'anomena conjunt parcialment ordenat o Poset.	1.75
543	Viqui2_702	L'espècie és endèmica de l'illa de Manus (Papua Nova Guinea), on viu en hàbitats boscosos.	És endèmica de les praderies i boscos de muntanya de Nova Guinea.	2.33
544	ACN2_236	El PSC arriba a un acord de govern amb Badalona en Comú Podem	El PSC tanca un acord de govern amb Podem i recupera l'alcaldia de Sabadell	3.0
545	Oscar2_451	El document electrònic en el que es formalitza la compra s'arxiva electrònicament durant el termini legal establert.	El document electrònic en què es formalitza la reserva s'arxiva electrònicament durant el termini legalment establert.	3.33
546	Viqui2_297	El seu primer èxit arribaria el 1923, quan acabà cinquè al Giro d'Itàlia.	Alfredo Binda aconsegueix el seu cinquè Giro d'Itàlia l'any 1933.	1.5
547	Oscar2_562	Els nens de l' escola van triar el nom.	Els seus noms els van triar els nens i nenes d'escola.	3.75
548	Oscar2_654	Perquè mentre hi ha rates hi ha esperança.	Afortunadament crec que encara hi ha esperança.	2.25
549	ACN2_225	Denuncien un ciclista a Vic per quadruplicar la taxa d'alcohol permesa i conduir fent ziga-zagues	Detenen una conductora a Vic que quadruplicava la taxa d'alcohol permesa	2.25
550	Oscar2_585	"Aquesta guerra fou anomenada a Catalunya ""la Guerra Gran""."	Aquesta guerra fou anomenada la Guerra Gran.	4.0
551	Oscar2_256	Hi van participar una trentena de pilots, entre els quals tres de l'Escuderia Osona.	Hi han participat una trentena de pilots, entre els quals dos de l'Escuderia Osona.	3.25
552	ACN2_319	Protecció Civil manté la prealerta per les nevades que poden afectar el terç sud de Catalunya	Protecció Civil manté en alerta el pla Ventcat per ratxes fortes als extrems nord i sud de Catalunya	2.0
553	Viqui2_233	El parc nacional té una superfície de 715 km2, la majoria de les quals estan per sobre la línia dels 3.000 metres.	La seva superfície és d'uns 6.500 km2, dels quals 3.422 estan protegits pel parc nacional.	1.75
554	Oscar2_360	Fèiem informàtica amb els nens de P5.	Recomanat per a nens i nenes que cursen P5.	1.33
555	ACN2_482	Protecció Civil recomana molta precaució amb les fortes tempestes d'aquesta matinada	Protecció Civil alerta de fortes pluges, onatge i vent des d'aquesta matinada, especialment al litoral	3.25
556	Oscar2_695	Sense opcions en la visita a la pista del segon classificat del grup B de la 1a Nacional masculina de voleibol.	Treballat punt sumat a la pista del segon classificat del grup B de la 1a Nacional.	1.75
557	Viqui2_731	Existeixen diverses teories sobre l'aparició d'aquest fenomen.	Existeixen diferents teories sobre l'origen del mateix	4.25
558	ACN2_195	Renfe també reestructura el servei de l'R3 per recuperar els trens semidirectes a Ripoll	El servei de la línia R3 es reajustarà i permetrà recuperar els trens semidirectes a Ripoll	4.25
559	Oscar2_511	Ja us el podeu descarregar aquí>	Us els podeu descarregar i llegir.	3.0
560	Viqui2_648	Algunes d'aquestes peces ceràmiques es poden contemplar a les vitrines del Museu Víctor Balaguer de Vilanova i la Geltrú.	A Catalunya es poden trobar obres seves exposades en diferents institucions públiques, entre elles la Biblioteca Museu Víctor Balaguer de Vilanova i la Geltrú.	2.67
561	Oscar2_362	Dibuixos originals, referències i l'oferta d'un debat completen el llibre.	Dibuixos originals, referències i l'oferta d'un debat completen el llibre, de la manera habitual.	4.0
562	Oscar2_543	Poc a poc, es van anar regularitzant.	Poc a poc es van anar apropant.	2.25
563	ACN2_760	Actes per a tots els públics i interessos	Format de butxaca per a tots els públics	2.0
564	ACN2_890	Illa admet preocupació pel brot del Segrià i no descarta el confinament domiciliari	El Homrani no descarta un confinament domiciliari al Segrià	2.33
565	ACN2_431	Impulsen la primera demanda col·lectiva contra l'IRPH	Admesa a tràmit la primera demanda col·lectiva contra BBVA per l'IRPH de les hipoteques	2.0
566	ACN2_5	La jutgessa arxiva el cas contra el professor de Tremp acusat d'un delicte d'incitació a l'odi i revelació de secrets	El professor de Tremp nega davant la jutge els delictes d'incitació a l'odi i revelació de secrets	2.0
567	Oscar2_135	I van pensar que calia fer-hi alguna cosa.	Va dir: cal fer-hi alguna cosa.	3.67
568	ACN2_674	El govern espanyol retalla en 215 milions d'euros el fons que rep la Generalitat per a polítiques actives d'ocupació	El govern espanyol aprova destinar 7,3 milions a Catalunya per a polítiques actives d'ocupació	1.5
569	Viqui2_276	3a etapa del Tour de França 2008	9a etapa del Tour de França 2008	3.0
570	TE2_227	El Saló del Còmic obrirà portes dijous 5 de maig als palaus 1 i 2 i a la Plaça Univers de Fira Montjuïc.	El XXIV Saló del Manga de Barcelona se celebrarà de l'1 al 4 de novembre de 2018 als pavellons 1, 2, 2.1, 3.1, 4, 5 i plaça Univers a Fira de Barcelona Montjuïc.	2.75
571	Viqui2_60	A la part esquerra s'hi adossa un cos de planta quadrada cobert a una vessant s'hi forma un petit porxo amb barana de fusta.	A la part dreta s'hi adossa un cos amb coberta a una vessant i el portal rectangular amb llinda de fusta.	2.0
572	Oscar2_270	Aquesta és la nostra primera entrada.	Aquesta és la seva primera entrada.	3.0
573	ACN2_1125	Vilafranca del Penedès premia els millors vins de Catalunya	Albet i Noya eclipsa el 52è Concurs Tastavins als millors vins de la DO Penedès	2.0
574	ACN2_1119	Segons la fiscalia, l'encausat feia tocaments i petons a la boca a la nena, de 7 anys	L'octogenari acusat d'abusar d'una nena de sis anys a Bellvís li feia tocaments mentre la cangur vigilava, segons els Mossos	2.5
575	ACN2_1139	La dona duia, dins d'una bossa de mà, un cisell, unes alicates i un tornavís i l'home portava amagada a l'esquena una pota de cabra.	L'arrestat hauria intentat agafar una bossa de mà a una dona d'una estrebada i amenaçat un home per exigir-li la cartera	1.67
576	Oscar2_690	"Si allí tampoc apareix la sol•licitud que es vol demanar aleshores teniu que clicar l'opció ""Catàleg de tràmits i procediments""."	"Si el que es vol demanar no apareix en aquella pantalla cal clicar sobre l'opció ""Mes tràmits i gestions""."	3.0
578	ACN2_220	L'Àrea d'Investigació Criminal del Camp de Tarragona s'ha fet càrrec de la investigació per esclarir els fets i les circumstàncies de la mort de la dona.	L'Àrea d'Investigació Criminal de la Regió Policia del Camp de Tarragona ha obert una investigació per aclarir les circumstàncies de la mort.	3.5
579	Viqui2_63	"Satúrnia (""Saturnia"", Σατουπνία) fou una antiga ciutat d'Etrúria a la vall de l ""Albinia"" (Albegna) a uns 40 km de la desembocadura."	"Sentinum fou una antiga ciutat de l'Úmbria a l'est dels Apenins, prop del naixement de l ""Aesis"" (Esino)."	2.0
580	ACN2_643	Els Mossos d'Esquadra van anar al lloc dels fets alertats per una baralla amb una persona greument ferida	Els Mossos d'Esquadra busquen una altra persona relacionada amb els fets	1.75
581	Oscar2_4	El meu nivell d'anglés és el C1 (CAE).	El meu nivell d'anglès acreditat és de First (B2.2) i actualment estic estudiant per tenir l'Advanced (C1).	2.25
582	ACN2_77	Està cridat a declarar el 12 de desembre per un delicte de manifestació il·legal en el marc d'una protesta contra Llarena	Estava cridat a declarar el 12 de desembre per un delicte de manifestació il·legal en el marc d'una protesta contra Pablo Llarena	3.5
583	Viqui2_305	Amb la selecció espanyola ha estat subcampiona del món sots-17 al mundial de Costa Rica (2014), i campiona a l'europeu d'Islàndia (2015).	Amb la selecció de Costa Rica ha jugat el Mundial 2015 i ha sigut subcampiona de la Copa d'Or 2014.	1.75
584	Viqui2_229	El 2010, la pel·lícula s'ha registrat en el National Film Registry per a conservació a la Biblioteca del Congrés dels Estats Units.	El 2010, va ser seleccionada per a la seva conservació pel National Film Registry de la Biblioteca del Congrés dels Estats Units.	3.33
585	ACN2_462	El dèficit comercial català creix el 8,3% el primer trimestre	El dèficit comercial català creix un 30,6%	3.0
586	Viqui2_50	Els prussians s'alien amb Itàlia per tal d'encerclar l'imperi.	Amb els prussians va lluitar contra l'Imperi Otomà i els austríacs.	2.25
587	ACN2_379	Descobreixen una nova teràpia que allarga la supervivència dels pacients amb càncer colorectal avançat amb mutació BRAF	Un nou tractament allarga la supervivència dels pacients amb càncer de fetge en estadi avançat	3.0
588	Oscar2_635	Quines mesures s'haurien d'acordar en aquesta comissió?	Quines mesures es prendran en aquesta matèria?	2.67
589	ACN2_824	Els problemes circulatoris més destacats d’aquest matí s’han localitzat a diversos trams de l’AP-7, a la C-16, C-17 i N-340	L'N-340, C-17, N-260, C-16 i la Ronda Litoral són les vies que més retencions han registrat durant la tarda de diumenge	2.25
590	Oscar2_693	Al Vendrell es pot visitar la seva casa pairal: cal Guimerà.	Es pot visitar la seva casa pairal al carrer Major.	3.0
591	ACN2_338	Puigdemont i Comín ocupen els seus escons al Parlament Europeu	L'independentisme reivindica a les portes del Parlament Europeu els escons de Junqueras, Puigdemont i Comín	2.0
592	ACN2_681	Aquest dissabte han sortit 424.000 cotxes	Entre divendres i aquest dissabte han sortit 419.268 cotxes, un 93,2% dels previstos pel SCT	3.0
593	Oscar2_400	Les entrades costen 5 euros, però per la compra de més d'una entrada us podreu adherir a un descompte del 2 x 1.	Les entrades tenen un cost de 5€, però per la compra de més d'una entrada us podreu adherir a un descompte de 2x1	5.0
594	TE2_35	Carles Sentís Anfrus va néixer a Barcelona el 1911.	Carles Sentís va néixer el 9 de desembre de 1911 a la ciutat de Barcelona.	3.5
595	Oscar2_413	Aquí hi ha la primera part i aquí, la segona.	Però, aquí hi ha una segona part.	2.25
